Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000073578,SDHA,94,0.40188,68,-0.3538,73,-0.2883
ENSG00000249915,PDCD6,144,0.94109,81,-0.5508,71,-0.8779
ENSG00000171368,TPPP,284,-0.2113,595,1.22296,196,-0.8204
ENSG00000049656,CLPTM1L,91,1.09824,50,-0.5283,38,-1.1154
ENSG00000145494,NDUFS6,176,0.41024,114,-0.5222,141,-0.2113
ENSG00000164151,ICE1,57,0.76896,41,-0.2114,29,-0.8677
ENSG00000133398,MED10,68,1.12574,27,-1.0601,33,-0.8484
ENSG00000215218,UBE2QL1,115,3.07514,9,-3.1009,15,-2.5809
ENSG00000078295,ADCY2,117,1.20081,28,-1.8147,62,-0.6710
ENSG00000247516,MIR4458HG,51,0.51624,29,-0.6742,39,-0.2673
ENSG00000150753,CCT5,214,2.19444,30,-2.3891,55,-1.6950
ENSG00000145495,MARCH6,325,1.03711,165,-0.6966,155,-0.9210
ENSG00000164236,ANKRD33B,52,2.19754,4,-3.0174,14,-1.5476
ENSG00000169862,CTNND2,223,0.38385,188,-0.1057,162,-0.4141
ENSG00000038382,TRIO,81,1.47519,40,-0.6467,24,-1.6046
ENSG00000154122,ANKH,137,0.86704,113,0.03355,56,-1.2303
ENSG00000154153,RETREG1,58,0.06668,78,0.53502,45,-0.4808
ENSG00000145555,MYO10,65,-1.3310,242,1.51550,124,0.30595
ENSG00000176788,BASP1,595,1.79588,84,-2.4691,214,-1.1986
ENSG00000113360,DROSHA,53,0.74077,26,-0.8338,34,-0.4683
ENSG00000133401,PDZD2,127,0.69389,53,-1.1123,91,-0.3002
ENSG00000113384,GOLPH3,66,0.75454,62,0.22750,27,-1.2441
ENSG00000150712,MTMR12,57,1.05997,30,-0.6532,26,-0.9785
ENSG00000056097,ZFR,172,0.17422,158,-0.0614,150,-0.1754
ENSG00000113387,SUB1,475,1.04002,173,-1.2218,260,-0.6729
ENSG00000168724,DNAJC21,28,-0.8806,68,1.00072,45,0.29958
ENSG00000164187,LMBRD2,118,1.35708,40,-1.2347,49,-1.0667
ENSG00000152620,NADK2,79,0.85423,42,-0.6801,44,-0.6870
ENSG00000079215,SLC1A3,307,-0.1221,109,-1.6949,446,0.73973
ENSG00000164190,NIPBL,38,-0.6431,84,1.03484,47,-0.0058
ENSG00000197603,CPLANE1,49,0.10581,52,0.14838,42,-0.2263
ENSG00000113594,LIFR,86,-0.6728,133,0.36840,138,0.53858
ENSG00000164327,RICTOR,41,0.01211,53,0.43968,35,-0.3241
ENSG00000113638,TTC33,85,1.17032,17,-2.0738,48,-0.5733
ENSG00000132356,PRKAA1,46,0.72345,28,-0.5403,28,-0.5935
ENSG00000145592,RPL37,688,-1.1116,2456,1.62897,1004,-0.0530
ENSG00000083720,OXCT1,220,1.98372,38,-2.1299,64,-1.5157
ENSG00000250722,SELENOP,124,-1.5382,676,2.16536,203,-0.2054
ENSG00000112972,HMGCS1,164,1.70734,69,-0.8193,40,-1.8404
ENSG00000172239,PAIP1,120,0.29748,75,-0.6240,108,-0.0307
ENSG00000248092,NNT-AS1,41,0.20075,41,0.07717,33,-0.2990
ENSG00000112992,NNT,85,0.88798,58,-0.2638,40,-1.0016
ENSG00000112996,MRPS30,60,0.86290,19,-1.4367,40,-0.3890
ENSG00000164172,MOCS2,100,1.56429,27,-1.5093,37,-1.2148
ENSG00000164258,NDUFS4,79,1.16161,45,-0.4784,30,-1.2468
ENSG00000067248,DHX29,35,-0.2760,46,0.31268,41,0.12984
ENSG00000039123,MTREX,72,0.95930,40,-0.5611,35,-0.8965
ENSG00000067113,PLPP1,58,0.75472,59,0.35835,22,-1.3993
ENSG00000134352,IL6ST,124,-0.3401,244,1.01774,113,-0.3832
ENSG00000062194,GPBP1,123,0.42220,114,0.06172,81,-0.5836
ENSG00000145632,PLK2,160,1.53191,23,-2.4644,71,-0.8988
ENSG00000152932,RAB3C,415,2.30018,20,-3.9153,115,-1.5358
ENSG00000164182,NDUFAF2,39,0.69355,29,-0.1855,21,-0.7794
ENSG00000130449,ZSWIM6,91,0.30153,104,0.37986,58,-0.6771
ENSG00000068796,KIF2A,34,-0.2421,40,0.15547,40,0.19123
ENSG00000153006,SREK1IP1,39,-0.0893,58,0.67061,32,-0.3878
ENSG00000113595,TRIM23,82,1.09648,43,-0.6202,35,-1.0506
ENSG00000113597,TRAPPC13,46,0.83730,22,-0.8211,27,-0.5942
ENSG00000197860,SGTB,103,1.59221,21,-1.9689,40,-1.0880
ENSG00000112851,ERBIN,82,-1.8790,554,2.27241,179,0.01545
ENSG00000153914,SREK1,61,-0.2094,102,0.78084,55,-0.3266
ENSG00000145675,PIK3R1,140,0.15866,194,0.65313,90,-0.7308
ENSG00000134056,MRPS36,55,0.87367,17,-1.4647,36,-0.3930
ENSG00000085231,AK6,56,1.16637,27,-0.7474,24,-1.0687
ENSG00000273841,TAF9,102,0.74281,38,-1.2835,72,-0.2986
ENSG00000249437,NAIP,25,-1.1290,85,1.46264,41,0.14388
ENSG00000145734,BDP1,51,-0.5705,84,0.54164,71,0.31121
ENSG00000131711,MAP1B,1070,0.19348,1139,0.19923,835,-0.3770
ENSG00000113048,MRPS27,87,1.52946,28,-1.2652,31,-1.2804
ENSG00000083312,TNPO1,75,0.45587,68,0.03561,48,-0.6105
ENSG00000145741,BTF3,145,-0.1291,175,0.25875,150,-0.0095
ENSG00000171617,ENC1,404,2.14699,48,-2.6634,112,-1.5637
ENSG00000049860,HEXB,67,1.66494,21,-1.2787,21,-1.4592
ENSG00000164346,NSA2,74,0.42354,85,0.44193,40,-0.9247
ENSG00000198780,FAM169A,62,0.89262,19,-1.4797,40,-0.4103
ENSG00000113161,HMGCR,111,2.09741,40,-1.0163,19,-2.3447
ENSG00000113163,CERT1,131,1.23790,43,-1.3140,61,-0.8809
ENSG00000122012,SV2C,293,1.76894,9,-4.6615,124,-0.9268
ENSG00000164252,AGGF1,56,0.46021,24,-1.1141,48,-0.0311
ENSG00000113231,PDE8B,66,0.37573,30,-1.0756,61,0.05126
ENSG00000171530,TBCA,183,0.89117,87,-0.8451,104,-0.6507
ENSG00000085365,SCAMP1,253,1.51200,59,-1.7707,103,-1.0528
ENSG00000152409,JMY,44,0.35302,37,-0.1123,33,-0.3698
ENSG00000152413,HOMER1,93,0.98841,21,-1.9729,60,-0.3921
ENSG00000177034,MTX3,70,0.56407,26,-1.3476,58,-0.0759
ENSG00000164300,SERINC5,38,-0.8738,125,1.65792,42,-0.3874
ENSG00000039319,ZFYVE16,58,-1.1361,197,1.48762,94,0.12624
ENSG00000249042,AC008771.1,47,0.68341,0,-6.1054,43,0.20738
ENSG00000189127,ANKRD34B,62,1.12513,0,-9.0025,42,-0.2207
ENSG00000145687,SSBP2,119,1.51545,38,-1.2753,43,-1.2566
ENSG00000186468,RPS23,484,-0.9931,1619,1.59912,635,-0.1621
ENSG00000174695,TMEM167A,122,0.36289,58,-1.0407,114,0.05408
ENSG00000038427,VCAN,60,-0.4723,119,0.92488,67,-0.1162
ENSG00000164176,EDIL3,231,-0.8044,805,1.85684,204,-0.7640
ENSG00000127184,COX7C,757,0.64090,377,-0.8618,540,-0.3349
ENSG00000145715,RASA1,56,1.40706,28,-0.6088,17,-1.5262
ENSG00000134480,CCNH,44,0.06480,41,-0.0770,42,-0.0323
ENSG00000247828,TMEM161B-AS1,98,0.48610,47,-0.9760,82,-0.1084
ENSG00000245526,LINC00461,71,0.47977,44,-0.5738,54,-0.2705
ENSG00000081189,MEF2C,111,1.21168,38,-1.2592,52,-0.8704
ENSG00000164199,ADGRV1,94,0.21361,11,-3.1152,116,0.57808
ENSG00000113391,FAM172A,44,0.85772,37,0.07673,17,-1.2587
ENSG00000175471,MCTP1,125,1.39781,8,-3.6177,67,-0.6055
ENSG00000198677,TTC37,77,0.37418,83,0.29164,48,-0.7042
ENSG00000164292,RHOBTB3,55,-1.4221,149,0.77809,149,1.00601
ENSG00000118985,ELL2,40,-0.8304,156,2.09636,29,-1.1208
ENSG00000153113,CAST,52,-0.2974,70,0.35000,61,0.12987
ENSG00000113441,LNPEP,96,0.97869,62,-0.3256,42,-1.0888
ENSG00000174136,RGMB,57,1.86604,9,-2.2364,18,-1.3396
ENSG00000174132,FAM174A,82,2.03819,35,-0.7317,12,-2.5678
ENSG00000145730,PAM,387,1.63549,46,-2.7494,163,-0.9628
ENSG00000145725,PPIP5K2,33,0.27835,37,0.30296,22,-0.5760
ENSG00000145743,FBXL17,137,0.94456,35,-1.7638,89,-0.3918
ENSG00000198961,PJA2,635,1.26703,166,-1.6611,312,-0.7932
ENSG00000112893,MAN2A1,33,-1.6656,199,2.23825,59,-0.1581
ENSG00000164209,SLC25A46,103,1.32421,32,-1.3639,45,-0.9689
ENSG00000152495,CAMK4,259,1.20486,24,-3.1977,156,-0.4405
ENSG00000164211,STARD4,55,0.92743,8,-2.4910,39,-0.2322
ENSG00000134986,NREP,58,1.07816,57,0.41954,12,-2.2049
ENSG00000224032,EPB41L4A-AS1,61,-0.6107,98,0.45447,91,0.41580
ENSG00000134982,APC,169,-0.1993,143,-0.3789,219,0.42300
ENSG00000153037,SRP19,56,0.15058,54,0.00721,49,-0.1889
ENSG00000129625,REEP5,558,1.27296,153,-1.5873,269,-0.8240
ENSG00000145780,FEM1C,37,0.41891,17,-1.0838,33,0.00543
ENSG00000134970,TMED7,104,0.35064,110,0.26680,67,-0.6483
ENSG00000129596,CDO1,84,1.37105,10,-2.8318,44,-0.6609
ENSG00000145782,ATG12,52,0.61459,43,-0.0556,29,-0.7644
ENSG00000177879,AP3S1,126,0.93386,47,-1.2170,75,-0.5462
ENSG00000092421,SEMA6A,24,-1.3627,107,1.87646,39,-0.0483
ENSG00000172869,DMXL1,49,0.04987,49,0.03942,46,-0.0846
ENSG00000133835,HSD17B4,85,-0.4152,160,0.88075,90,-0.1483
ENSG00000205302,SNX2,82,1.04422,24,-1.5537,47,-0.5638
ENSG00000151292,CSNK1G3,44,0.43881,21,-0.9889,38,-0.0496
ENSG00000155324,GRAMD2B,53,0.15477,56,0.18506,43,-0.3156
ENSG00000164904,ALDH7A1,84,-0.3066,96,0.06720,107,0.31694
ENSG00000164902,PHAX,59,-0.0526,47,-0.4040,69,0.27188
ENSG00000164241,C5orf63,26,-1.6976,99,1.14516,80,0.97024
ENSG00000145794,MEGF10,87,0.98931,46,-0.6265,42,-0.8975
ENSG00000064651,SLC12A2,67,-1.4357,319,1.94959,113,-0.0535
ENSG00000169567,HINT1,616,0.95813,241,-1.1318,355,-0.6083
ENSG00000186687,LYRM7,61,-0.1322,57,-0.1922,72,0.25987
ENSG00000158985,CDC42SE2,108,-0.1021,170,0.74069,89,-0.4362
ENSG00000217128,FNIP1,43,-0.4782,45,-0.1913,67,0.63751
ENSG00000164398,ACSL6,136,1.18113,26,-2.1141,76,-0.5767
ENSG00000113522,RAD50,73,0.19481,60,-0.2102,65,-0.1134
ENSG00000131437,KIF3A,244,1.24764,113,-0.7855,97,-1.1594
ENSG00000164402,SEPTIN8,169,-0.4495,461,1.59864,117,-0.9601
ENSG00000198944,SOWAHA,323,0.96495,50,-2.5167,223,-0.2686
ENSG00000164405,UQCRQ,318,0.32309,163,-0.9374,300,0.06328
ENSG00000072364,AFF4,129,0.56038,73,-0.6795,94,-0.3183
ENSG00000170606,HSPA4,142,1.26236,54,-1.0754,61,-1.0185
ENSG00000213585,VDAC1,331,1.59810,51,-2.3805,138,-0.9910
ENSG00000113558,SKP1,867,1.03326,404,-0.8395,434,-0.8367
ENSG00000113575,PPP2CA,320,1.32547,99,-1.3939,142,-0.9585
ENSG00000119048,UBE2B,229,1.39589,58,-1.6798,101,-0.9417
ENSG00000043143,JADE2,79,1.31620,36,-0.7562,29,-1.2771
ENSG00000152700,SAR1B,101,0.15648,146,0.71718,63,-0.7966
ENSG00000164615,CAMLG,132,1.31934,76,-0.4147,41,-1.5531
ENSG00000145833,DDX46,55,-0.0365,68,0.34032,51,-0.1829
ENSG00000181904,C5orf24,101,0.67068,82,-0.0477,53,-0.8519
ENSG00000113621,TXNDC15,97,0.62849,55,-0.6409,66,-0.4204
ENSG00000113648,H2AFY,174,1.13069,91,-0.6356,74,-1.0892
ENSG00000145824,CXCL14,85,1.61737,3,-4.3119,40,-0.7877
ENSG00000152377,SPOCK1,190,-0.1223,337,0.94617,143,-0.6211
ENSG00000146021,KLHL3,39,0.73946,45,0.57202,12,-1.6737
ENSG00000177733,HNRNPA0,226,0.65947,64,-1.7080,182,-0.0880
ENSG00000031003,FAM13B,86,0.52251,69,-0.1332,55,-0.5799
ENSG00000112983,BRD8,59,0.98291,44,-0.1001,23,-1.2907
ENSG00000120709,FAM53C,52,0.78007,28,-0.6695,31,-0.5970
ENSG00000120733,KDM3B,50,0.91073,36,-0.1704,22,-1.1118
ENSG00000132563,REEP2,224,1.52731,42,-2.0796,95,-0.9806
ENSG00000120738,EGR1,77,1.18593,4,-3.9176,48,-0.3647
ENSG00000120705,ETF1,63,0.70000,40,-0.4411,38,-0.6199
ENSG00000113013,HSPA9,226,1.04219,95,-0.9861,116,-0.7760
ENSG00000044115,CTNNA1,127,0.02497,181,0.62548,97,-0.5056
ENSG00000146006,LRRTM2,53,1.17498,3,-3.5499,33,-0.3783
ENSG00000120727,PAIP2,233,0.94910,149,-0.3529,106,-1.0241
ENSG00000170464,DNAJC18,52,0.62459,28,-0.7268,36,-0.3747
ENSG00000131508,UBE2D2,156,0.76630,79,-0.7901,98,-0.5200
ENSG00000171604,CXXC5,69,-0.6435,197,1.55730,63,-0.5858
ENSG00000146005,PSD2,81,0.26661,49,-0.6867,76,0.03157
ENSG00000185129,PURA,55,-1.1724,171,1.28174,101,0.36467
ENSG00000182700,IGIP,133,0.40015,167,0.58760,67,-1.0480
ENSG00000120306,CYSTM1,115,0.63109,31,-1.7847,95,-0.0397
ENSG00000113068,PFDN1,75,0.57931,35,-0.9883,58,-0.2118
ENSG00000131503,ANKHD1,37,-0.9087,115,1.48212,48,-0.1347
ENSG00000131495,NDUFA2,211,0.61593,98,-0.9764,157,-0.2592
ENSG00000113141,IK,78,0.51305,72,0.09330,46,-0.7370
ENSG00000170445,HARS,77,1.13807,25,-1.3739,40,-0.7351
ENSG00000146007,ZMAT2,197,0.69117,69,-1.3829,148,-0.2088
ENSG00000178913,TAF7,143,1.19299,84,-0.4213,51,-1.3414
ENSG00000131504,DIAPH1,39,0.22389,11,-1.9109,45,0.42006
ENSG00000171720,HDAC3,48,0.88150,27,-0.5613,25,-0.7903
ENSG00000013561,RNF14,59,0.90494,37,-0.3910,28,-0.9329
ENSG00000113552,GNPDA1,55,1.90479,16,-1.3035,13,-1.7908
ENSG00000131507,NDFIP1,900,1.89146,138,-2.3316,294,-1.3441
ENSG00000113578,FGF1,57,-2.5256,662,2.83121,164,-0.1172
ENSG00000145819,ARHGAP26,109,1.72985,18,-2.2330,40,-1.1785
ENSG00000113580,NR3C1,48,-0.3489,37,-0.6072,73,0.67623
ENSG00000145817,YIPF5,43,-0.6006,22,-1.3470,87,1.15224
ENSG00000183775,KCTD16,69,1.44816,5,-3.5060,35,-0.6677
ENSG00000133706,LARS,89,0.60933,73,-0.0666,51,-0.7485
ENSG00000113649,TCERG1,82,1.31367,36,-0.8366,31,-1.2213
ENSG00000156475,PPP2R2B,216,1.07878,64,-1.5234,121,-0.6137
ENSG00000113657,DPYSL3,111,0.47435,64,-0.6745,87,-0.2169
ENSG00000113712,CSNK1A1,183,0.53183,155,-0.0328,112,-0.6647
ENSG00000183111,ARHGEF37,29,-0.8763,142,2.61264,10,-2.3137
ENSG00000070808,CAMK2A,279,1.47854,37,-2.6338,131,-0.8086
ENSG00000019582,CD74,111,-1.4822,566,2.05568,185,-0.1303
ENSG00000164587,RPS14,397,-0.8419,1055,1.24443,541,0.03264
ENSG00000070614,NDST1,52,-0.5521,117,1.12610,56,-0.2096
ENSG00000171992,SYNPO,177,1.01388,13,-3.6237,125,-0.2060
ENSG00000086589,RBM22,65,0.75566,50,-0.1103,33,-0.9268
ENSG00000132912,DCTN4,86,0.44966,43,-0.9096,72,-0.0911
ENSG00000211445,GPX3,232,2.41632,13,-3.7257,58,-1.6833
ENSG00000197043,ANXA6,292,1.37648,40,-2.5997,148,-0.7019
ENSG00000113140,SPARC,252,-0.7021,454,0.61107,388,0.40773
ENSG00000177556,ATOX1,136,0.24332,125,-0.0314,110,-0.2811
ENSG00000145907,G3BP1,66,0.20760,60,-0.0716,56,-0.2107
ENSG00000155511,GRIA1,137,1.86898,14,-2.9522,49,-1.1888
ENSG00000155506,LARP1,260,1.05279,142,-0.5788,117,-1.0158
ENSG00000170271,FAXDC2,40,-1.0843,137,1.55981,59,-0.0087
ENSG00000082515,MRPL22,37,0.40193,37,0.21253,23,-0.6759
ENSG00000055163,CYFIP2,376,1.43141,36,-3.0928,191,-0.6924
ENSG00000113282,CLINT1,41,0.41906,33,-0.1858,30,-0.4085
ENSG00000145860,RNF145,121,1.83825,32,-1.5051,34,-1.5812
ENSG00000164332,UBLCP1,81,1.78568,23,-1.4096,23,-1.5575
ENSG00000113312,TTC1,72,0.72316,49,-0.3141,41,-0.7310
ENSG00000164609,SLU7,102,0.58382,61,-0.5861,71,-0.3922
ENSG00000145864,GABRB2,144,1.35650,31,-1.9291,68,-0.8210
ENSG00000022355,GABRA1,190,2.55055,26,-2.4055,35,-2.1439
ENSG00000113327,GABRG2,269,1.97840,23,-3.1416,90,-1.2807
ENSG00000038274,MAT2B,117,1.29221,33,-1.5464,55,-0.8611
ENSG00000145934,TENM2,51,1.49804,2,-3.9459,25,-0.6860
ENSG00000113645,WWC1,38,0.16078,17,-1.1855,43,0.32138
ENSG00000188573,FBLL1,88,1.75579,8,-3.0422,34,-1.0501
ENSG00000120137,PANK3,94,0.72558,67,-0.2427,51,-0.7834
ENSG00000181163,NPM1,152,0.33846,154,0.18457,103,-0.5629
ENSG00000072803,FBXW11,150,0.48364,152,0.24438,85,-0.8246
ENSG00000113719,ERGIC1,56,1.12079,42,-0.0284,17,-1.6082
ENSG00000113732,ATP6V0E1,50,0.13048,62,0.40688,38,-0.4573
ENSG00000164463,CREBRF,41,-0.3468,57,0.39442,49,0.15738
ENSG00000145919,BOD1,54,0.76499,20,-1.2712,37,-0.3283
ENSG00000113742,CPEB4,112,0.41241,96,-0.0683,78,-0.4767
ENSG00000170091,NSG2,1127,1.76292,61,-3.8713,467,-0.9684
ENSG00000184845,DRD1,153,1.50900,17,-2.8954,72,-0.8016
ENSG00000164466,SFXN1,133,1.68538,35,-1.5431,44,-1.3578
ENSG00000145920,CPLX2,447,2.00846,21,-4.0406,156,-1.2137
ENSG00000122203,KIAA1191,127,0.93166,51,-1.0814,74,-0.5963
ENSG00000146066,HIGD2A,66,-0.0170,42,-0.7456,79,0.37180
ENSG00000175416,CLTB,163,0.85850,76,-0.8906,97,-0.5884
ENSG00000146083,RNF44,96,1.89719,19,-1.9657,29,-1.4633
ENSG00000074317,SNCB,306,2.63823,20,-3.4234,63,-1.9772
ENSG00000169230,PRELID1,70,0.67411,45,-0.4393,43,-0.5870
ENSG00000169223,LMAN2,61,0.78255,41,-0.3280,32,-0.8038
ENSG00000169220,RGS14,267,1.36710,22,-3.3325,144,-0.5984
ENSG00000131188,PRR7,60,0.82516,23,-1.2241,40,-0.4146
ENSG00000113758,DBN1,102,0.94179,21,-2.1154,69,-0.3114
ENSG00000196923,PDLIM7,52,1.31472,16,-1.3563,23,-0.9601
ENSG00000183258,DDX41,67,1.43043,12,-2.1104,31,-0.8605
ENSG00000184840,TMED9,87,0.69074,50,-0.6109,55,-0.5136
ENSG00000204677,FAM153CP,48,0.10316,72,0.75234,31,-0.7518
ENSG00000145912,NHP2,139,0.81329,64,-0.9289,87,-0.5155
ENSG00000197451,HNRNPAB,62,0.91203,48,-0.0545,25,-1.2183
ENSG00000113240,CLK4,38,-0.1750,56,0.58570,36,-0.1989
ENSG00000169045,HNRNPH1,220,0.23096,249,0.32098,157,-0.5245
ENSG00000127022,CANX,590,0.70682,463,-0.1017,311,-0.8617
ENSG00000161011,SQSTM1,223,0.57256,168,-0.2222,141,-0.5874
ENSG00000197226,TBC1D9B,70,0.07288,91,0.47710,55,-0.4381
ENSG00000113269,RNF130,107,-0.0946,212,1.18855,65,-0.9717
ENSG00000050748,MAPK9,213,1.59297,40,-2.0795,85,-1.0577
ENSG00000131446,MGAT1,42,-0.1813,64,0.60881,40,-0.2101
ENSG00000146063,TRIM41,24,-1.7610,168,2.52492,39,-0.4369
ENSG00000204628,RACK1,290,-0.1158,441,0.67055,251,-0.3515
ENSG00000124535,WRNIP1,64,0.84257,31,-0.8179,38,-0.6024
ENSG00000124570,SERPINB6,42,-0.5766,72,0.61816,57,0.26261
ENSG00000137267,TUBB2A,903,2.19819,53,-3.6941,268,-1.4493
ENSG00000137285,TUBB2B,222,0.45585,49,-2.1611,218,0.21841
ENSG00000137266,SLC22A23,47,0.75638,36,-0.0993,23,-0.9367
ENSG00000145945,FAM50B,53,1.58020,11,-1.8698,20,-1.1037
ENSG00000112739,PRPF4B,69,-0.1629,64,-0.2146,85,0.30564
ENSG00000198721,ECI2,97,0.53240,47,-0.9276,77,-0.1802
ENSG00000124783,SSR1,135,0.53877,114,-0.0468,82,-0.6640
ENSG00000239264,TXNDC5,50,1.18276,41,0.13712,12,-1.9563
ENSG00000111843,TMEM14C,54,0.83004,47,0.11583,22,-1.2527
ENSG00000137210,TMEM14B,64,1.41092,24,-1.0942,24,-1.2080
ENSG00000224531,SMIM13,98,1.52352,37,-1.0469,33,-1.3919
ENSG00000205269,TMEM170B,90,1.44115,27,-1.4046,36,-1.1006
ENSG00000112137,PHACTR1,524,0.92094,36,-3.7340,397,-0.1030
ENSG00000145990,GFOD1,91,1.77399,19,-1.8747,30,-1.3407
ENSG00000225921,NOL7,69,0.06345,63,-0.1071,67,-0.0133
ENSG00000010017,RANBP9,62,1.26662,29,-0.7439,24,-1.2132
ENSG00000047579,DTNBP1,101,1.07382,30,-1.5175,57,-0.6097
ENSG00000124788,ATXN1,96,0.48172,42,-1.1154,82,-0.0550
ENSG00000112186,CAP2,226,1.87696,21,-3.0831,82,-1.1774
ENSG00000137414,FAM8A1,64,1.17808,36,-0.4629,24,-1.2842
ENSG00000137177,KIF13A,8,-3.0616,107,2.36349,46,0.74055
ENSG00000124795,DEK,37,-0.6165,88,1.19299,41,-0.1949
ENSG00000172201,ID4,128,-0.1601,60,-1.2856,185,0.68839
ENSG00000152954,NRSN1,120,1.34196,32,-1.6174,55,-0.8972
ENSG00000112294,ALDH5A1,152,1.13237,17,-2.9263,95,-0.3932
ENSG00000111802,TDP2,63,0.89520,27,-0.9872,37,-0.5911
ENSG00000112308,C6orf62,140,0.56629,81,-0.6441,101,-0.3422
ENSG00000111913,RIPOR2,129,1.73222,3,-4.9093,56,-0.8789
ENSG00000269293,ZSCAN16-AS1,78,0.21324,71,-0.0449,65,-0.2344
ENSG00000204713,TRIM27,45,0.92371,31,-0.2565,20,-1.0606
ENSG00000204681,GABBR1,529,1.26531,100,-2.1534,280,-0.6628
ENSG00000204655,MOG,27,-1.7975,228,3.05665,27,-1.2759
ENSG00000206503,HLA-A,280,0.52045,172,-0.5713,207,-0.3214
ENSG00000204619,PPP1R11,52,1.20756,21,-1.0070,23,-0.9803
ENSG00000231074,HCG18,28,-1.0161,34,-0.3280,70,1.23805
ENSG00000241370,RPP21,44,0.12184,30,-0.5744,45,0.14979
ENSG00000204592,HLA-E,108,-0.8888,188,0.41163,207,0.73640
ENSG00000204590,GNL1,132,0.69944,84,-0.4363,79,-0.6221
ENSG00000204574,ABCF1,43,0.27059,56,0.57483,26,-0.8221
ENSG00000204568,MRPS18B,63,0.87367,38,-0.4674,32,-0.8378
ENSG00000137343,ATAT1,74,0.93177,50,-0.2808,33,-1.0535
ENSG00000196230,TUBB,375,1.97418,68,-2.0627,108,-1.5264
ENSG00000137312,FLOT1,149,0.53080,136,0.08143,87,-0.7530
ENSG00000204580,DDR1,78,-1.4536,251,1.08631,197,0.80396
ENSG00000204525,HLA-C,175,-0.3117,205,0.09666,224,0.30573
ENSG00000234745,HLA-B,300,-0.1656,408,0.44410,300,-0.0980
ENSG00000198563,DDX39B,141,0.33411,133,0.05541,101,-0.4590
ENSG00000213760,ATP6V1G2,154,0.88710,68,-0.9545,90,-0.5953
ENSG00000204469,PRRC2A,106,0.62339,81,-0.1739,63,-0.6896
ENSG00000204463,BAG6,116,0.95175,70,-0.4445,54,-0.9625
ENSG00000204435,CSNK2B,133,0.28409,109,-0.2078,110,-0.2243
ENSG00000204427,ABHD16A,67,1.19884,30,-0.8329,28,-1.0628
ENSG00000204389,HSPA1A,130,-0.0019,183,0.59941,103,-0.4433
ENSG00000204388,HSPA1B,66,0.23587,64,0.07583,51,-0.3436
ENSG00000204387,SNHG32,90,-0.4804,220,1.35124,78,-0.5638
ENSG00000204371,EHMT2,92,0.56095,81,0.03475,53,-0.7586
ENSG00000204356,NELFE,75,-0.4310,119,0.55177,93,0.14345
ENSG00000204314,PRRT1,148,2.38158,12,-3.1555,36,-1.7322
ENSG00000204310,AGPAT1,96,0.87090,67,-0.2390,45,-0.9956
ENSG00000204308,RNF5,63,0.07355,36,-0.8586,71,0.31298
ENSG00000204287,HLA-DRA,50,-1.6115,311,2.39811,76,-0.4330
ENSG00000196126,HLA-DRB1,26,-1.4909,135,2.02984,45,-0.0890
ENSG00000204256,BRD2,90,0.19783,96,0.20390,70,-0.3863
ENSG00000231389,HLA-DPA1,22,-1.5867,153,2.68209,26,-0.9075
ENSG00000204231,RXRB,80,0.64438,56,-0.3161,48,-0.6229
ENSG00000204227,RING1,100,0.27066,93,-0.0003,78,-0.3368
ENSG00000231500,RPS18,369,-1.6009,1548,1.49505,908,0.58512
ENSG00000204220,PFDN6,37,0.00629,27,-0.4690,41,0.23472
ENSG00000231925,TAPBP,137,0.34917,86,-0.6048,119,-0.0997
ENSG00000112514,CUTA,331,1.00256,205,-0.3905,145,-1.0749
ENSG00000197283,SYNGAP1,104,1.02899,22,-2.0152,65,-0.4281
ENSG00000137288,UQCC2,85,0.73513,34,-1.1522,59,-0.3342
ENSG00000124493,GRM4,34,0.94566,13,-1.1952,20,-0.5686
ENSG00000137309,HMGA1,55,0.69288,28,-0.7929,37,-0.4280
ENSG00000186577,SMIM29,56,0.26822,78,0.72839,30,-0.9925
ENSG00000272325,NUDT3,220,-0.4188,268,0.10543,308,0.42006
ENSG00000124614,RPS10,242,-0.7007,691,1.50271,246,-0.4330
ENSG00000124507,PACSIN1,322,1.30705,43,-2.6536,173,-0.6174
ENSG00000196821,ILRUN,72,0.25213,39,-0.8902,72,0.12625
ENSG00000124562,SNRPC,76,0.82522,35,-0.9209,47,-0.5336
ENSG00000064999,ANKS1A,48,0.91874,32,-0.2921,22,-1.0254
ENSG00000198755,RPL10A,284,-0.5926,600,0.98119,343,-0.0180
ENSG00000096070,BRPF3,44,0.17730,63,0.70455,27,-0.8156
ENSG00000112081,SRSF3,164,0.25356,131,-0.2518,141,-0.1617
ENSG00000124772,CPNE5,291,1.29462,23,-3.4301,166,-0.5131
ENSG00000137168,PPIL1,68,1.89806,11,-2.1493,21,-1.4039
ENSG00000198663,C6orf89,133,0.61139,95,-0.2831,83,-0.5999
ENSG00000137409,MTCH1,956,0.97615,273,-1.6079,592,-0.4691
ENSG00000156639,ZFAND3,61,0.28312,57,0.03029,46,-0.3738
ENSG00000183826,BTBD9,72,1.28455,12,-2.3079,38,-0.6526
ENSG00000124767,GLO1,139,1.35403,32,-1.8076,65,-0.8520
