Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000138459,SLC35A5,87,0.31227,60,-0.3389,62,-0.2590,77,0.19727
ENSG00000163608,NEPRO,32,-0.1711,29,-0.4190,38,0.07351,40,0.33141
ENSG00000176542,USF3,16,-0.7395,31,0.40433,23,-0.1510,26,0.00621
ENSG00000121579,NAA50,46,-0.6494,79,0.24956,74,0.10750,69,-0.0038
ENSG00000114573,ATP6V1A,227,-0.1781,184,-0.5868,368,0.63749,265,0.14118
ENSG00000178075,GRAMD1C,15,-0.9026,20,-0.5060,46,0.92924,28,0.14472
ENSG00000184307,ZDHHC23,13,-1.7158,26,-0.8137,45,0.13050,55,0.98066
ENSG00000181722,ZBTB20,46,0.25834,73,1.34668,25,-0.7286,25,-1.1148
ENSG00000172020,GAP43,202,-0.6832,306,-0.0227,369,0.29160,323,0.12943
ENSG00000185565,LSAMP,186,-0.1695,233,0.24332,316,0.72932,170,-0.5079
ENSG00000144847,IGSF11,45,0.11372,30,-0.6026,41,-0.0222,47,0.36432
ENSG00000113845,TIMMDC1,86,0.59447,59,-0.0537,39,-0.7194,61,-0.0019
ENSG00000138495,COX17,97,0.40545,73,-0.0930,68,-0.1886,75,-0.0495
ENSG00000082701,GSK3B,60,-0.5921,76,-0.2475,100,0.22559,96,0.29584
ENSG00000163428,LRRC58,63,0.01173,60,-0.0799,65,0.06340,63,0.02578
ENSG00000163430,FSTL1,22,-0.1819,27,0.15468,41,0.86088,20,-0.5160
ENSG00000065518,NDUFB4,299,-0.0633,346,0.21067,265,-0.2592,307,-0.0304
ENSG00000144840,RABL3,33,-0.2038,42,0.21646,35,-0.0969,37,-0.0424
ENSG00000145087,STXBP5L,38,-1.0729,73,-0.0387,74,-0.0110,85,0.39045
ENSG00000173230,GOLGB1,61,-0.2999,97,0.58429,71,-0.0531,64,-0.3375
ENSG00000163406,SLC15A2,41,0.02349,55,0.62422,79,1.17800,23,-1.2950
ENSG00000114023,FAM162A,135,-0.3096,158,-0.0745,194,0.27860,167,0.04911
ENSG00000114030,KPNA1,61,-0.2183,57,-0.3795,108,0.74983,68,-0.0405
ENSG00000173175,ADCY5,201,-1.0406,312,-0.4088,275,-0.5561,502,0.86670
ENSG00000206527,HACD2,143,-0.5896,172,-0.3480,209,0.02077,240,0.46085
ENSG00000065534,MYLK,78,1.43962,39,0.23562,43,0.33189,20,-1.3166
ENSG00000175455,CCDC14,14,-0.7478,12,-1.0649,26,0.25300,29,0.82191
ENSG00000160145,KALRN,34,-1.0007,46,-0.5881,78,0.33744,77,0.57877
ENSG00000082781,ITGB5,40,0.23741,42,0.37507,41,0.27651,28,-0.5458
ENSG00000173706,HEG1,35,0.73436,29,0.45539,28,0.35286,15,-0.9569
ENSG00000163848,ZNF148,56,-0.0739,65,0.20595,65,0.16078,54,-0.2018
ENSG00000114520,SNX4,43,0.16144,29,-0.4965,44,0.20074,41,0.17387
ENSG00000144909,OSBPL11,14,-0.6972,38,1.24557,21,-0.0327,15,-0.8612
ENSG00000114544,SLC41A3,66,-0.5687,74,-0.4541,71,-0.4547,118,0.71888
ENSG00000144908,ALDH1L1,54,-0.0749,79,0.70285,85,0.69504,38,-0.9504
ENSG00000163884,KLF15,22,-0.0154,26,0.28877,39,0.97645,16,-0.7840
ENSG00000159685,CHCHD6,64,-0.1555,81,0.27536,83,0.27607,64,-0.2814
ENSG00000163870,TPRA1,29,0.06717,23,-0.3310,41,0.65042,27,-0.1318
ENSG00000114631,PODXL2,69,0.09280,51,-0.4526,73,0.19111,69,0.18321
ENSG00000114626,ABTB1,52,-0.7581,55,-0.7570,103,0.35186,100,0.60405
ENSG00000074416,MGLL,110,0.17057,118,0.34839,121,0.33088,81,-0.5177
ENSG00000058262,SEC61A1,75,0.19663,39,-0.9470,92,0.55243,71,0.22368
ENSG00000175792,RUVBL1,23,-0.2861,20,-0.5846,25,-0.1985,34,0.60049
ENSG00000163902,RPN1,84,0.39618,48,-0.5889,87,0.47212,65,-0.0291
ENSG00000075785,RAB7A,248,0.40085,233,0.35474,161,-0.3117,171,-0.3523
ENSG00000177646,ACAD9,31,0.27494,20,-0.4808,27,0.03773,28,0.18452
ENSG00000240682,ISY1,26,0.31431,16,-0.5909,48,1.41787,17,-0.6350
ENSG00000169714,CNBP,230,0.41077,152,-0.3149,211,0.27021,173,-0.1033
ENSG00000181789,COPG1,47,-0.7655,66,-0.2508,94,0.36437,83,0.27966
ENSG00000183624,HMCES,51,-0.2005,58,0.03167,66,0.23484,56,-0.0497
ENSG00000184897,H1FX,201,0.05558,170,-0.2502,248,0.41422,191,-0.0467
ENSG00000129071,MBD4,43,0.28567,30,-0.3557,32,-0.2063,39,0.20146
ENSG00000163913,IFT122,25,-1.1871,50,-0.1218,55,0.04488,62,0.45398
ENSG00000172765,TMCC1,38,0.10979,39,0.19163,15,-1.3262,38,0.21281
ENSG00000196455,PIK3R4,28,-0.1493,19,-0.8387,27,-0.2029,39,0.69641
ENSG00000017260,ATP2C1,107,-0.3469,98,-0.5602,163,0.33471,150,0.35953
ENSG00000198585,NUDT16,47,1.12422,27,0.16772,26,0.07955,18,-0.8366
ENSG00000114686,MRPL3,42,-0.6046,55,-0.2146,50,-0.3236,72,0.51624
ENSG00000196353,CPNE4,28,-0.0024,24,-0.3087,25,-0.1974,31,0.30323
ENSG00000138246,DNAJC13,25,-0.3937,40,0.46971,16,-1.0864,33,0.13322
ENSG00000081307,UBA5,48,0.39061,30,-0.4509,35,-0.1292,41,0.17734
ENSG00000113971,NPHP3,46,1.27826,16,-0.5680,25,0.19870,18,-0.4761
ENSG00000091527,CDV3,80,0.31387,58,-0.2443,82,0.35633,63,-0.1444
ENSG00000163781,TOPBP1,23,-0.2411,14,-1.1745,29,0.12681,34,0.75893
ENSG00000091513,TF,1364,2.80767,200,-0.9491,173,-1.0748,197,-1.2973
ENSG00000144867,SRPRB,58,-0.1109,49,-0.4207,72,0.26395,66,0.21613
ENSG00000154917,RAB6B,238,-0.3972,246,-0.3909,392,0.43032,327,0.21987
ENSG00000114019,AMOTL2,101,2.24116,18,-0.9587,16,-1.0209,24,-0.6775
ENSG00000129055,ANAPC13,66,0.13010,58,-0.1112,61,-0.0066,62,0.02586
ENSG00000154928,EPHB1,24,-1.0506,48,0.03250,43,-0.1715,54,0.39881
ENSG00000174579,MSL2,16,-0.7365,30,0.37999,17,-0.5899,27,0.18379
ENSG00000114054,PCCB,33,0.52924,25,0.08152,27,0.17181,21,-0.4083
ENSG00000118007,STAG1,28,0.41180,29,0.56919,15,-0.5655,18,-0.4576
ENSG00000168917,SLC35G2,13,-0.9100,16,-0.7126,40,0.87254,27,0.30702
ENSG00000158092,NCK1,24,-0.1398,22,-0.2880,21,-0.3497,30,0.40639
ENSG00000114098,ARMC8,47,-0.2103,43,-0.3892,57,0.10395,59,0.31355
ENSG00000158186,MRAS,87,-0.5142,117,-0.0415,164,0.53461,118,-0.0405
ENSG00000114107,CEP70,17,-0.4636,25,0.14294,17,-0.4903,25,0.25919
ENSG00000051382,PIK3CB,74,-0.6681,107,-0.0833,98,-0.2255,128,0.40251
ENSG00000175110,MRPS22,43,0.19739,28,-0.5271,54,0.59272,37,-0.0338
ENSG00000184432,COPB2,56,0.03615,47,-0.2982,76,0.53724,54,-0.0735
ENSG00000114115,RBP1,107,1.26705,64,0.42293,36,-0.6004,36,-0.8982
ENSG00000114120,SLC25A36,53,-0.3717,53,-0.4106,74,0.18183,75,0.35165
ENSG00000155893,PXYLP1,13,-1.2586,27,-0.1837,31,0.03204,36,0.52105
ENSG00000177311,ZBTB38,68,-0.3808,82,-0.0959,97,0.19745,90,0.13073
ENSG00000155903,RASA2,18,-0.3701,19,-0.3263,16,-0.5277,28,0.58674
ENSG00000114125,RNF7,93,-0.1502,82,-0.3979,82,-0.3459,119,0.48347
ENSG00000069849,ATP1B3,85,-0.1892,83,-0.2499,62,-0.6778,112,0.51165
ENSG00000114126,TFDP2,32,0.01329,27,-0.3271,45,0.59168,31,-0.0755
ENSG00000175066,GK5,22,-0.2239,17,-0.7326,34,0.48287,29,0.33335
ENSG00000114127,XRN1,20,-1.0096,38,-0.0032,17,-1.2743,47,0.75797
ENSG00000175054,ATR,30,-0.4740,40,-0.0055,36,-0.1500,43,0.25110
ENSG00000144935,TRPC1,31,-0.4872,35,-0.3173,29,-0.5904,51,0.64413
ENSG00000163714,U2SURP,80,-0.1944,93,0.06776,77,-0.2474,94,0.13104
ENSG00000175040,CHST2,39,-0.9727,53,-0.5659,93,0.42381,85,0.51044
ENSG00000152952,PLOD2,25,0.33256,28,0.63637,26,0.42749,14,-0.9244
ENSG00000114698,PLSCR4,25,0.11091,33,0.65026,39,0.83531,15,-1.0890
ENSG00000188313,PLSCR1,27,0.50921,15,-0.4957,39,1.11744,16,-0.5655
ENSG00000152977,ZIC1,32,0.83132,24,0.45030,21,0.11383,13,-0.8898
ENSG00000163754,GYG1,44,-0.1834,44,-0.2112,38,-0.3922,56,0.38628
ENSG00000071794,HLTF,39,-0.5754,42,-0.5174,80,0.60785,61,0.25949
ENSG00000114744,COMMD2,34,0.65712,27,0.26497,12,-0.9721,21,-0.2181
ENSG00000082996,RNF13,257,1.30838,107,-0.2539,87,-0.5498,106,-0.3990
ENSG00000070087,PFN2,296,-0.4039,351,-0.1505,432,0.21187,402,0.17121
ENSG00000196428,TSC22D2,36,-0.3834,56,0.39117,61,0.49785,39,-0.4110
ENSG00000120742,SERP1,129,-0.1314,165,0.32633,153,0.14728,127,-0.2704
ENSG00000144895,EIF2A,29,-0.9348,50,-0.0949,48,-0.1570,61,0.45993
ENSG00000198843,SELENOT,193,-0.0583,154,-0.4785,286,0.60980,203,0.04221
ENSG00000181788,SIAH2,34,0.15051,16,-1.0873,17,-0.9079,41,0.93629
ENSG00000144893,MED12L,10,-1.1779,27,0.33870,16,-0.5901,25,0.33271
ENSG00000152601,MBNL1,96,-0.1135,90,-0.2522,86,-0.2963,116,0.35074
ENSG00000169860,P2RY1,52,-1.1640,104,-0.0771,124,0.22435,121,0.32999
ENSG00000181467,RAP2B,48,-0.2066,60,0.15961,77,0.56002,49,-0.3212
ENSG00000114790,ARHGEF26,18,-0.8623,35,0.28646,65,1.31450,23,-0.7311
ENSG00000174953,DHX36,43,-1.2923,98,-0.0043,82,-0.2919,117,0.53085
ENSG00000174948,GPR149,25,-0.9289,28,-0.8508,22,-1.1456,66,1.31679
ENSG00000196549,MME,32,-1.3999,73,-0.1610,49,-0.7845,102,0.84515
ENSG00000114805,PLCH1,20,-0.1539,16,-0.6319,14,-0.6833,28,0.75241
ENSG00000169359,SLC33A1,39,-0.1128,37,-0.2388,42,-0.0046,45,0.22207
ENSG00000163655,GMPS,32,-0.5593,42,-0.1579,43,-0.1036,52,0.37276
ENSG00000169282,KCNAB1,207,-1.3844,363,-0.5866,350,-0.5735,679,1.08010
ENSG00000114850,SSR3,126,0.08790,125,0.08201,128,0.10919,114,-0.1510
ENSG00000163660,CCNL1,48,0.44580,32,-0.2192,27,-0.4709,38,0.12166
ENSG00000174891,RSRC1,66,0.49938,44,-0.2272,49,-0.0053,48,-0.0822
ENSG00000178053,MLF1,30,-1.1126,59,-0.0831,56,-0.1533,72,0.49442
ENSG00000168827,GFM1,45,0.03655,35,-0.4055,49,0.19240,47,0.17809
ENSG00000118855,MFSD1,40,0.46374,35,0.29729,22,-0.4980,27,-0.2722
ENSG00000068885,IFT80,35,0.11116,32,-0.0676,39,0.28044,32,-0.1319
ENSG00000186432,KPNA4,88,-0.0551,112,0.42802,55,-0.7972,89,-0.0372
ENSG00000163590,PPM1L,34,-0.6050,43,-0.3077,92,1.03890,48,-0.1440
ENSG00000169255,B3GALNT1,51,-0.8760,63,-0.6031,103,0.26258,106,0.59417
ENSG00000169251,NMD3,32,-0.2977,42,0.13057,56,0.59944,35,-0.2860
ENSG00000121871,SLITRK3,22,-0.9795,28,-0.6953,14,-1.6616,59,1.35207
ENSG00000244128,LINC01322,19,-0.3918,34,0.60779,28,0.18221,21,-0.4333
ENSG00000114209,PDCD10,62,0.24447,53,-0.0187,45,-0.2769,54,0.01283
ENSG00000163536,SERPINI1,264,-0.4638,223,-0.8205,396,0.19727,427,0.62494
ENSG00000173905,GOLIM4,79,0.71181,78,0.86846,63,0.32903,29,-1.3632
ENSG00000008952,SEC62,380,0.27005,373,0.28079,173,-0.9912,322,-0.0128
ENSG00000173889,PHC3,49,-0.4221,57,-0.2298,52,-0.3348,75,0.46908
ENSG00000163558,PRKCI,25,-0.6408,24,-0.7941,25,-0.6091,50,1.01651
ENSG00000136603,SKIL,47,-0.1902,62,0.32527,44,-0.3025,52,-0.0558
ENSG00000013297,CLDN11,669,3.09369,69,-1.3726,69,-1.2340,85,-1.3680
ENSG00000013293,SLC7A14,53,-0.8640,71,-0.4794,91,-0.0184,112,0.64934
ENSG00000163584,RPL22L1,36,0.73532,18,-0.4816,26,0.17266,22,-0.1358
ENSG00000163577,EIF5A2,18,-0.2364,26,0.43126,16,-0.4451,20,-0.0762
ENSG00000154310,TNIK,97,0.15190,127,0.73580,91,0.04138,67,-0.7191
ENSG00000144959,NCEH1,85,-1.3415,166,-0.3461,140,-0.5670,260,0.89906
ENSG00000169760,NLGN1,42,-0.2786,54,0.17148,48,-0.0526,50,0.00366
ENSG00000177565,TBL1XR1,137,-0.2279,133,-0.3246,216,0.52398,161,0.06150
ENSG00000172667,ZMAT3,115,-0.1512,149,0.32879,112,-0.1965,121,-0.1150
ENSG00000121879,PIK3CA,40,0.25785,33,-0.0403,20,-0.8083,36,0.19584
ENSG00000121864,ZNF639,30,-0.0283,37,0.34053,43,0.55715,25,-0.5451
ENSG00000171109,MFN1,34,0.30365,22,-0.5012,31,0.12201,30,0.14411
ENSG00000136522,MRPL47,38,0.11917,31,-0.2169,32,-0.1412,37,0.16252
ENSG00000136521,NDUFB5,178,-0.2277,209,0.03254,170,-0.3096,219,0.19455
ENSG00000114757,PEX5L,167,2.55968,38,-0.3097,27,-0.7921,23,-1.5492
ENSG00000163728,TTC14,50,-0.2148,34,-0.9229,57,-0.0254,71,0.69278
ENSG00000114416,FXR1,89,0.58214,65,0.04777,62,-0.0184,56,-0.3248
ENSG00000205981,DNAJC19,76,-0.0220,66,-0.2993,102,0.47668,77,-0.0133
ENSG00000242808,SOX2-OT,1061,2.87193,157,-0.8966,106,-1.3999,148,-1.3227
ENSG00000181449,SOX2,172,0.49418,173,0.61319,181,0.58081,81,-1.0958
ENSG00000043093,DCUN1D1,50,-0.1756,54,-0.0402,56,0.02145,57,0.09395
ENSG00000078070,MCCC1,45,0.34455,27,-0.5617,27,-0.4514,41,0.39273
ENSG00000114796,KLHL24,102,0.94344,54,-0.1722,54,-0.1446,52,-0.3376
ENSG00000163872,YEATS2,46,-0.3876,46,-0.4134,47,-0.3393,70,0.58447
ENSG00000180834,MAP6D1,135,1.89310,38,-0.4247,24,-1.0803,38,-0.6385
ENSG00000175193,PARL,47,0.39047,32,-0.2818,24,-0.7289,41,0.27637
ENSG00000114770,ABCC5,51,-1.2596,74,-0.7839,83,-0.5064,158,1.15518
ENSG00000145191,EIF2B5,47,0.24034,31,-0.4924,25,-0.7342,47,0.49522
ENSG00000161202,DVL3,33,-0.2930,39,-0.0252,47,0.31877,39,-0.0137
ENSG00000161203,AP2M1,385,-0.2418,368,-0.3593,433,-0.0481,504,0.37472
ENSG00000161204,ABCF3,27,-0.3640,24,-0.6821,56,0.80709,36,0.16235
ENSG00000163888,CAMK2N2,45,0.42810,28,-0.3940,51,0.67819,31,-0.2872
ENSG00000145194,ECE2,8,-1.5879,16,-0.6762,32,0.47356,30,0.68496
ENSG00000175166,PSMD2,118,-0.4422,144,-0.1351,164,0.09498,167,0.22922
ENSG00000114867,EIF4G1,73,0.30588,69,0.24495,62,0.02491,54,-0.3488
ENSG00000175182,FAM131A,74,-0.7377,97,-0.3451,119,0.03002,137,0.50084
ENSG00000163882,POLR2H,34,0.24125,20,-0.6930,32,0.15866,32,0.27238
ENSG00000177383,MAGEF1,55,-0.3053,56,-0.3314,74,0.16973,73,0.28070
ENSG00000156931,VPS8,29,0.15246,19,-0.5822,23,-0.2312,31,0.42067
ENSG00000187068,C3orf70,29,-0.8178,57,0.26464,38,-0.4316,54,0.25061
ENSG00000073803,MAP3K13,52,0.04261,53,0.09154,64,0.38599,46,-0.2759
ENSG00000163900,TMEM41A,21,-0.0163,22,0.07922,18,-0.2292,22,0.04136
ENSG00000163904,SENP2,68,-0.2209,71,-0.2009,68,-0.2393,88,0.33651
ENSG00000136527,TRA2B,127,0.25659,103,-0.1061,120,0.15758,105,-0.1136
ENSG00000244405,ETV5,56,-0.3246,68,-0.0135,58,-0.2716,75,0.25192
ENSG00000090520,DNAJB11,56,0.39719,33,-0.5098,35,-0.3909,49,0.31119
ENSG00000156976,EIF4A2,725,-0.2840,762,-0.2349,954,0.16547,926,0.20914
ENSG00000073849,ST6GAL1,47,0.46388,40,0.22488,32,-0.1822,31,-0.3290
ENSG00000157005,SST,297,0.10204,147,-1.1398,73,-2.0696,393,1.24134
ENSG00000113916,BCL6,38,0.17064,29,-0.2888,50,0.61555,32,-0.1875
ENSG00000152492,CCDC50,58,0.92684,36,0.11671,53,0.79207,21,-1.0700
ENSG00000114279,FGF12,68,-0.5751,105,0.13783,140,0.60916,91,-0.2009
ENSG00000127249,ATP13A4,34,-0.0163,49,0.68398,39,0.19982,27,-0.6664
ENSG00000198836,OPA1,103,-1.0187,210,0.13600,150,-0.4270,223,0.40663
ENSG00000133657,ATP13A3,45,-0.9569,61,-0.5756,82,-0.0202,104,0.73816
ENSG00000114331,ACAP2,51,-0.4351,67,-0.0064,95,0.58914,64,-0.1248
ENSG00000184203,PPP1R2,51,-0.6246,63,-0.3504,88,0.24620,85,0.36578
ENSG00000189058,APOD,2333,2.23569,484,-0.7321,383,-1.0138,528,-0.8014
ENSG00000176945,MUC20,20,-0.6389,19,-0.7758,25,-0.2884,39,0.88224
ENSG00000061938,TNK2,88,0.04656,83,-0.0560,85,-0.0038,86,0.02267
ENSG00000072274,TFRC,27,0.07286,22,-0.2387,23,-0.1581,27,0.20585
ENSG00000161217,PCYT1A,34,0.44364,28,0.16577,26,0.00196,23,-0.3478
ENSG00000213123,TCTEX1D2,43,-0.2130,43,-0.2564,58,0.27883,52,0.14088
ENSG00000163960,UBXN7,33,0.25973,37,0.55689,18,-0.6805,25,-0.3298
ENSG00000163961,RNF168,26,-0.2574,20,-0.6849,59,1.17373,29,-0.1282
ENSG00000174013,FBXO45,33,0.20438,26,-0.2033,31,0.09516,29,0.01014
ENSG00000163964,PIGX,54,-0.5847,80,0.02505,45,-0.8899,92,0.51430
ENSG00000180370,PAK2,72,0.44323,54,-0.0532,55,-0.0092,52,-0.1738
ENSG00000119231,SENP5,35,-0.4014,35,-0.4195,67,0.69482,46,0.08708
ENSG00000114503,NCBP2,67,-0.3086,101,0.43674,63,-0.4073,79,-0.0667
ENSG00000270170,NCBP2AS2,41,-0.1211,43,-0.0482,44,0.00340,45,0.08577
ENSG00000119227,PIGZ,15,-0.7347,18,-0.5656,44,0.98447,26,0.09671
ENSG00000075711,DLG1,193,0.35639,132,-0.3137,103,-0.6658,172,0.29717
ENSG00000161267,BDH1,13,-1.6748,25,-0.8270,40,0.02353,54,1.03606
ENSG00000145016,RUBCN,56,-0.2504,63,-0.0590,56,-0.2491,71,0.24924
ENSG00000122068,FYTTD1,67,-0.0332,58,-0.2887,66,-0.0460,74,0.24048
ENSG00000186001,LRCH3,52,0.55879,33,-0.2079,20,-0.9326,39,0.18817
ENSG00000182899,RPL35A,821,0.70155,575,0.10517,492,-0.1655,473,-0.3796
ENSG00000185621,LMLN,11,-0.9300,16,-0.3098,9,-1.2206,26,0.96059
ENSG00000131127,ZNF141,18,-0.4401,21,-0.1961,29,0.31760,25,0.16302
ENSG00000182903,ZNF721,30,-0.4293,35,-0.2208,41,0.06669,43,0.29846
ENSG00000174227,PIGG,44,0.66915,20,-0.6940,31,0.06649,30,0.08032
ENSG00000273238,TMEM271,40,-0.9168,64,-0.2336,60,-0.2899,87,0.61000
ENSG00000133256,PDE6B,42,1.10080,21,-0.1514,24,0.12475,18,-0.5857
ENSG00000169020,ATP5ME,694,0.54473,491,-0.0475,584,0.24789,441,-0.3559
ENSG00000185619,PCGF3,39,0.09943,31,-0.3516,32,-0.2577,41,0.30937
ENSG00000168993,CPLX1,130,-1.1506,271,0.01995,303,0.20053,293,0.26580
ENSG00000178950,GAK,53,-0.2923,53,-0.3260,58,-0.1226,72,0.40361
ENSG00000127419,TMEM175,43,-0.4041,42,-0.5194,44,-0.3654,68,0.67006
ENSG00000145214,DGKQ,13,-0.8576,16,-0.6192,23,0.00378,29,0.72671
ENSG00000159674,SPON2,13,-0.7272,11,-1.0805,14,-0.6183,29,1.21733
ENSG00000159692,CTBP1,150,-0.2855,130,-0.5764,148,-0.3029,218,0.63692
ENSG00000090316,MAEA,53,-0.5810,71,-0.1411,64,-0.3006,89,0.44665
ENSG00000163950,SLBP,65,-0.1625,51,-0.6089,55,-0.4324,88,0.65581
ENSG00000168936,TMEM129,38,-0.1498,26,-0.8558,41,-0.0288,50,0.63057
ENSG00000068078,FGFR3,189,-0.7396,356,0.33116,663,1.41112,211,-0.8904
ENSG00000168924,LETM1,38,-0.5440,47,-0.2656,32,-0.8371,67,0.70408
ENSG00000109685,NSD2,47,0.12590,38,-0.2216,58,0.49377,41,-0.1423
ENSG00000185049,NELFA,41,0.60003,24,-0.3168,32,0.15712,27,-0.1531
ENSG00000243449,C4orf48,474,0.85580,257,-0.2119,332,0.23473,246,-0.4232
ENSG00000185818,NAT8L,192,-0.4808,290,0.22652,274,0.09914,255,-0.0354
ENSG00000123933,MXD4,35,0.02527,36,0.07489,44,0.40020,32,-0.2627
ENSG00000159733,ZFYVE28,15,-1.2342,22,-0.7277,24,-0.5295,46,1.12172
ENSG00000063978,RNF4,54,0.05122,54,0.04495,58,0.15724,50,-0.1284
ENSG00000125386,FAM193A,21,0.05228,20,-0.0195,19,-0.0919,20,0.03067
ENSG00000087274,ADD1,326,0.27880,250,-0.1853,324,0.26610,264,-0.1213
ENSG00000109736,MFSD10,37,-0.5114,34,-0.7227,56,0.16459,62,0.60213
ENSG00000197386,HTT,27,-1.1410,48,-0.2607,84,0.70556,59,0.18814
ENSG00000159788,RGS12,38,-0.4549,50,-0.0179,61,0.30720,51,0.04465
ENSG00000163956,LRPAP1,320,-0.8923,464,-0.3495,439,-0.3944,697,0.72556
ENSG00000184160,ADRA2C,13,-1.3320,43,0.65556,15,-1.1480,34,0.23975
ENSG00000132406,TMEM128,41,0.13766,29,-0.4819,32,-0.2903,43,0.38841
ENSG00000168824,NSG1,170,-0.9806,238,-0.5186,226,-0.5391,413,0.91996
ENSG00000168818,STX18,34,0.33001,25,-0.1782,21,-0.4234,29,0.13822
ENSG00000072832,CRMP1,112,-0.8508,171,-0.2032,171,-0.1801,225,0.52573
ENSG00000181215,C4orf50,33,-0.8045,39,-0.6478,44,-0.3804,72,0.89361
ENSG00000152969,JAKMIP1,82,-0.7470,124,-0.1184,134,0.02479,148,0.34640
ENSG00000109501,WFS1,136,-0.4960,171,-0.1434,257,0.56075,185,0.01245
ENSG00000074211,PPP2R2C,157,-0.7490,214,-0.3028,186,-0.4840,310,0.68338
ENSG00000013288,MAN2B2,47,-0.5293,54,-0.3393,46,-0.5575,80,0.66313
ENSG00000179010,MRFAP1,536,0.40723,420,-8.3521,469,0.18219,379,-0.2822
ENSG00000170846,AC093323.1,49,-0.4388,46,-0.6203,84,0.45676,72,0.36278
ENSG00000178988,MRFAP1L1,94,-0.1459,106,0.07139,107,0.07470,102,-0.0260
ENSG00000186222,BLOC1S4,15,-0.5918,19,-0.2029,35,0.83217,21,-0.0802
ENSG00000170871,KIAA0232,81,0.02764,65,-0.3695,56,-0.5606,92,0.46268
ENSG00000132405,TBC1D14,68,0.16105,54,-0.2625,44,-0.5406,69,0.32101
ENSG00000173011,TADA2B,14,-1.1704,28,-0.0510,18,-0.7766,36,0.70577
ENSG00000109519,GRPEL1,25,-0.4524,33,-0.0409,31,-0.1256,36,0.26021
ENSG00000184985,SORCS2,58,-0.3043,59,-0.2935,97,0.56971,71,0.04359
ENSG00000196526,AFAP1,29,-0.2363,27,-0.3904,28,-0.2838,39,0.48985
ENSG00000163995,ABLIM2,57,-1.1837,110,-0.1604,90,-0.4654,148,0.68999
ENSG00000071127,WDR1,112,1.10076,73,0.41525,59,-0.0021,39,-1.0027
ENSG00000157869,RAB28,51,0.87844,23,-0.5284,36,0.26991,28,-0.2467
ENSG00000038219,BOD1L1,67,-0.1266,76,0.07685,57,-0.4029,77,0.15397
ENSG00000137449,CPEB2,107,0.46786,60,-0.5495,72,-0.1841,87,0.21867
ENSG00000118564,FBXL5,140,0.08969,123,-0.1464,126,-0.0804,137,0.10141
ENSG00000237765,FAM200B,82,0.07342,63,-0.3949,95,0.32546,81,0.08811
ENSG00000169762,TAPT1,60,0.38519,44,-0.1335,43,-0.1577,47,-0.0219
ENSG00000169744,LDB2,44,-0.9712,63,-0.4656,66,-0.3463,104,0.80896
ENSG00000151552,QDPR,2063,2.61502,377,-0.6936,262,-1.1775,334,-1.2018
ENSG00000002549,LAP3,121,0.93368,61,-0.2713,59,-0.2719,65,-0.2115
ENSG00000118579,MED28,61,0.22666,45,-0.2918,43,-0.3152,57,0.23004
ENSG00000163257,DCAF16,47,0.39159,18,-1.2317,37,0.01144,44,0.53707
ENSG00000145147,SLIT2,27,-0.7414,36,-0.3177,34,-0.3444,52,0.64009
ENSG00000163138,PACRGL,32,0.03374,24,-0.5177,18,-0.8852,39,0.65612
ENSG00000185774,KCNIP4,47,-1.1997,102,0.02630,107,0.10331,112,0.31850
ENSG00000152990,ADGRA3,36,0.42969,31,0.21301,52,1.11984,18,-1.0674
ENSG00000109606,DHX15,100,0.37285,51,-0.8023,97,0.33055,85,0.17990
ENSG00000250317,SMIM20,51,0.30240,52,0.40020,58,0.53684,31,-0.7490
ENSG00000168214,RBPJ,129,0.89964,69,-0.1837,60,-0.4028,71,-0.2013
ENSG00000109689,STIM2,24,-1.2395,57,0.14218,44,-0.2943,61,0.40476
ENSG00000169851,PCDH7,53,-0.8401,74,-0.3605,108,0.30703,103,0.40545
ENSG00000047365,ARAP2,115,-0.0285,114,-0.0412,108,-0.1210,120,0.09446
ENSG00000065882,TBC1D1,24,0.23384,22,0.13245,8,-1.3817,22,0.21152
ENSG00000109787,KLF3,50,0.76787,34,0.10525,41,0.40250,24,-0.6966
ENSG00000109790,KLHL5,46,0.76865,36,0.41554,35,0.28082,20,-0.9019
ENSG00000157796,WDR19,13,-1.1593,27,-0.1126,27,-0.0459,33,0.48157
ENSG00000035928,RFC1,50,0.18188,52,0.26945,52,0.24227,39,-0.4103
ENSG00000163682,RPL9,1244,0.51471,889,-0.0601,815,-0.1922,875,-0.1323
ENSG00000163683,SMIM14,98,0.30695,79,-0.0662,85,0.06588,78,-0.1256
ENSG00000078140,UBE2K,84,-0.5327,113,-0.0694,107,-0.1423,130,0.31539
ENSG00000121892,PDS5A,58,-0.1496,60,-0.1354,49,-0.4249,71,0.32993
ENSG00000163697,APBB2,108,1.05341,59,-0.0013,51,-0.2392,49,-0.5040
ENSG00000154277,UCHL1,1137,-0.6555,1436,-0.3256,2247,0.46126,1854,0.24527
ENSG00000064042,LIMCH1,237,1.43385,93,-0.2450,86,-0.3462,85,-0.5790
ENSG00000109133,TMEM33,126,-0.1806,126,-0.2132,147,0.06846,151,0.19922
